"Date","Price","Open","High","Low","Vol.","Change %"
"21-01-2015","12,961.80","12,988.15","13,033.30","12,908.20","239.49M","0.09%"
"20-01-2015","12,949.85","12,945.85","13,011.40","12,939.55","210.17M","0.36%"
"19-01-2015","12,903.90","12,893.45","12,979.80","12,893.45","245.98M","0.27%"
"16-01-2015","12,868.85","12,805.65","12,924.40","12,758.60","306.17M","0.60%"
"15-01-2015","12,792.45","12,783.50","12,837.00","12,705.95","365.15M","1.39%"
"14-01-2015","12,616.75","12,675.65","12,726.15","12,578.10","241.45M","-0.22%"
"13-01-2015","12,643.95","12,679.65","12,717.75","12,601.35","237.39M","0.01%"
"12-01-2015","12,642.55","12,598.40","12,661.50","12,555.85","191.92M","0.47%"
"09-01-2015","12,583.25","12,660.60","12,677.05","12,494.70","220.36M","0.06%"
"08-01-2015","12,575.90","12,479.90","12,583.55","12,479.90","236.68M","1.74%"
"07-01-2015","12,360.90","12,341.00","12,408.25","12,212.50","272.54M","0.29%"
"06-01-2015","12,325.70","12,646.40","12,646.40","12,304.40","288.20M","-3.03%"
"05-01-2015","12,710.70","12,707.80","12,798.15","12,694.90","266.62M","0.09%"
"02-01-2015","12,699.80","12,638.30","12,762.00","12,638.30","249.68M","0.65%"
"01-01-2015","12,618.30","12,579.20","12,638.25","12,573.60","154.62M","0.27%"
"31-12-2014","12,583.85","12,448.95","12,591.85","12,448.95","188.42M","0.91%"
"30-12-2014","12,470.95","12,432.60","12,474.70","12,400.05","213.98M","0.49%"
"29-12-2014","12,410.25","12,346.60","12,460.70","12,346.60","204.15M","0.86%"
"26-12-2014","12,304.15","12,264.45","12,324.75","12,213.85","199.96M","0.52%"
"24-12-2014","12,240.10","12,231.95","12,288.70","12,193.85","442.08M","0.09%"
"23-12-2014","12,228.80","12,323.35","12,368.85","12,184.20","216.68M","-0.59%"
"22-12-2014","12,301.15","12,219.15","12,312.20","12,207.70","180.91M","0.85%"
"19-12-2014","12,197.30","12,239.35","12,296.80","12,178.05","272.96M","0.59%"
"18-12-2014","12,126.00","11,921.80","12,140.05","11,921.80","271.76M","2.96%"
"17-12-2014","11,777.80","11,771.60","11,875.75","11,470.00","369.00M","-0.40%"
"16-12-2014","11,825.55","12,065.65","12,114.10","11,798.05","372.35M","-2.54%"
"15-12-2014","12,133.55","12,119.20","12,224.10","12,098.10","237.38M","-0.47%"
"12-12-2014","12,191.30","12,367.15","12,412.40","12,180.70","269.89M","-1.13%"
"11-12-2014","12,330.05","12,414.30","12,454.50","12,281.05","255.03M","-0.88%"
"10-12-2014","12,439.40","12,307.00","12,458.80","12,307.00","218.98M","0.93%"
"09-12-2014","12,324.45","12,510.85","12,565.95","12,306.05","252.22M","-1.63%"
"08-12-2014","12,528.70","12,682.95","12,693.75","12,500.40","266.72M","-1.10%"
"05-12-2014","12,667.80","12,754.70","12,812.35","12,644.25","274.94M","-0.54%"
"04-12-2014","12,736.70","12,718.00","12,755.70","12,623.25","282.26M","0.50%"
"03-12-2014","12,672.85","12,523.75","12,705.80","12,523.75","316.29M","1.53%"
"02-12-2014","12,482.40","12,333.10","12,489.15","12,325.55","279.58M","0.99%"
"01-12-2014","12,360.15","12,402.90","12,449.60","12,352.00","259.44M","-0.23%"
"28-11-2014","12,389.25","12,281.55","12,434.55","12,281.55","304.43M","1.15%"
"27-11-2014","12,248.30","12,180.80","12,267.40","12,180.80","367.50M","0.56%"
"26-11-2014","12,180.45","12,102.35","12,209.10","12,078.45","244.53M","0.46%"
"25-11-2014","12,124.35","12,305.70","12,314.20","12,039.35","351.93M","-1.41%"
"24-11-2014","12,297.90","12,300.35","12,349.55","12,273.20","195.67M","0.36%"
"21-11-2014","12,253.95","12,269.00","12,333.15","12,245.55","229.65M","0.00%"
"20-11-2014","12,254.05","12,280.00","12,319.20","12,176.75","207.52M","-0.04%"
"19-11-2014","12,259.10","12,380.40","12,459.15","12,200.15","252.30M","-0.72%"
"18-11-2014","12,348.35","12,293.75","12,398.15","12,293.75","255.82M","0.65%"
"17-11-2014","12,268.75","12,208.25","12,273.45","12,198.85","227.57M","0.58%"
"14-11-2014","12,198.60","12,121.35","12,216.25","12,115.00","230.80M","0.90%"
"13-11-2014","12,089.70","12,212.50","12,227.70","12,045.75","258.20M","-0.64%"
"12-11-2014","12,167.35","12,121.40","12,229.25","12,121.40","279.73M","0.64%"
"11-11-2014","12,090.55","12,029.95","12,098.75","11,979.40","287.13M","0.75%"
"10-11-2014","12,000.10","12,040.35","12,084.10","11,958.35","242.97M","0.04%"
"07-11-2014","11,995.80","12,009.65","12,011.65","11,905.85","275.23M","0.15%"
"05-11-2014","11,977.25","11,999.65","12,071.45","11,960.65","331.51M","0.16%"
"03-11-2014","11,958.30","11,849.60","11,970.25","11,849.60","306.96M","0.99%"
"31-10-2014","11,841.10","11,722.25","11,844.80","11,722.25","288.03M","1.58%"
"30-10-2014","11,656.90","11,576.40","11,664.15","11,561.55","309.01M","0.58%"
"29-10-2014","11,590.00","11,590.50","11,624.00","11,548.55","188.70M","0.46%"
"28-10-2014","11,536.95","11,486.40","11,552.50","11,486.40","160.91M","0.54%"
"27-10-2014","11,475.15","11,574.75","11,581.10","11,459.70","169.53M","-0.41%"
"23-10-2014","11,522.90","11,508.35","11,525.35","11,497.70","39.04M","0.79%"
"22-10-2014","11,432.80","11,405.30","11,443.85","11,392.50","177.17M","1.00%"
"21-10-2014","11,319.75","11,255.95","11,353.10","11,255.95","207.46M","0.80%"
"20-10-2014","11,230.45","11,244.00","11,280.15","11,181.85","208.58M","1.44%"
"17-10-2014","11,070.75","11,005.35","11,105.10","10,943.75","216.11M","0.79%"
"16-10-2014","10,983.70","11,215.55","11,293.55","10,940.85","239.80M","-2.54%"
"14-10-2014","11,269.70","11,323.85","11,355.75","11,249.10","220.47M","-0.13%"
"13-10-2014","11,284.60","11,188.25","11,299.85","11,147.30","196.72M","0.48%"
"10-10-2014","11,230.80","11,354.65","11,377.00","11,218.05","229.82M","-1.55%"
"09-10-2014","11,407.90","11,278.90","11,425.55","11,278.90","220.85M","1.62%"
"08-10-2014","11,226.35","11,224.35","11,292.15","11,188.15","208.44M","-0.18%"
"07-10-2014","11,246.90","11,359.50","11,419.60","11,233.25","239.61M","-1.11%"
"01-10-2014","11,373.25","11,407.75","11,471.25","11,363.15","212.64M","-0.39%"
"30-09-2014","11,418.30","11,370.35","11,533.95","11,367.45","308.12M","0.21%"
"29-09-2014","11,394.15","11,314.75","11,447.30","11,314.75","212.00M","0.86%"
"26-09-2014","11,296.60","11,120.45","11,319.20","11,054.95","320.63M","1.09%"
"25-09-2014","11,174.45","11,396.30","11,436.85","11,136.30","403.24M","-1.96%"
"24-09-2014","11,397.85","11,484.10","11,530.60","11,275.65","310.97M","-0.73%"
"23-09-2014","11,481.10","11,703.80","11,760.60","11,470.25","249.72M","-1.90%"
"22-09-2014","11,703.35","11,678.15","11,727.60","11,648.80","178.43M","-0.24%"
"19-09-2014","11,731.75","11,846.10","11,897.00","11,712.35","278.12M","-0.60%"
"18-09-2014","11,803.05","11,563.05","11,813.90","11,545.95","299.17M","1.96%"
"17-09-2014","11,576.45","11,585.10","11,626.55","11,403.75","228.61M","0.63%"
"16-09-2014","11,503.55","11,954.95","12,000.60","11,484.60","337.14M","-3.69%"
"15-09-2014","11,944.75","11,879.15","11,983.50","11,836.25","224.81M","0.24%"
"12-09-2014","11,916.30","11,893.45","11,924.10","11,864.45","212.39M","0.42%"
"11-09-2014","11,866.95","11,792.20","11,876.45","11,764.70","228.56M","0.97%"
"10-09-2014","11,752.80","11,741.55","11,812.45","11,725.30","245.95M","-0.21%"
"09-09-2014","11,777.30","11,756.20","11,791.65","11,696.60","235.99M","0.44%"
"08-09-2014","11,726.05","11,627.30","11,732.15","11,617.55","204.96M","1.36%"
"05-09-2014","11,568.15","11,552.05","11,624.00","11,498.80","264.71M","0.28%"
"04-09-2014","11,535.70","11,504.55","11,545.60","11,410.55","247.94M","0.23%"
"03-09-2014","11,509.55","11,439.50","11,527.30","11,439.50","225.03M","0.98%"
"02-09-2014","11,397.35","11,349.85","11,433.05","11,349.85","213.13M","0.55%"
"01-09-2014","11,334.90","11,151.20","11,340.60","11,151.20","231.62M","1.99%"
"28-08-2014","11,114.05","11,194.95","11,214.45","11,087.30","268.86M","-0.41%"
"27-08-2014","11,159.75","11,175.85","11,215.95","11,121.70","198.16M","0.33%"
"26-08-2014","11,122.95","11,079.15","11,140.50","10,992.65","213.43M","0.19%"
"25-08-2014","11,101.75","11,223.05","11,261.95","11,091.30","192.15M","-0.90%"
"22-08-2014","11,202.45","11,211.90","11,244.90","11,181.40","194.33M","0.18%"
"21-08-2014","11,181.80","11,151.95","11,256.60","11,134.60","225.83M","0.42%"
"20-08-2014","11,135.05","11,118.40","11,167.85","11,087.90","218.32M","0.31%"
"19-08-2014","11,100.10","11,023.65","11,103.50","11,023.65","232.37M","1.02%"
"18-08-2014","10,988.25","10,780.20","10,995.70","10,780.20","202.68M","1.65%"
"14-08-2014","10,809.85","10,713.25","10,816.90","10,667.70","310.35M","0.99%"
"13-08-2014","10,703.80","10,794.50","10,867.70","10,605.40","340.06M","-1.07%"
"12-08-2014","10,819.10","10,773.95","10,829.50","10,763.00","189.23M","0.69%"
"11-08-2014","10,745.10","10,721.05","10,769.50","10,721.05","172.86M","0.94%"
"08-08-2014","10,644.85","10,742.05","10,742.05","10,602.75","212.41M","-1.71%"
"07-08-2014","10,829.95","10,861.50","10,912.20","10,807.80","222.29M","-0.47%"
"06-08-2014","10,881.00","10,920.40","11,026.65","10,862.55","256.51M","-0.64%"
"05-08-2014","10,950.60","10,889.40","10,956.25","10,847.60","297.71M","0.68%"
"04-08-2014","10,876.95","10,792.10","10,891.75","10,792.10","228.46M","1.06%"
"01-08-2014","10,763.35","10,749.10","10,910.65","10,733.80","351.83M","-0.69%"
"31-07-2014","10,838.20","10,807.55","10,895.25","10,807.55","374.86M","0.14%"
"30-07-2014","10,823.55","10,743.25","10,833.90","10,698.05","271.26M","0.65%"
"28-07-2014","10,753.60","10,783.50","10,833.90","10,719.75","208.15M","-0.32%"
"25-07-2014","10,788.35","10,933.15","10,958.85","10,675.75","305.11M","-1.28%"
"24-07-2014","10,928.50","10,958.20","10,994.55","10,909.75","239.76M","-0.19%"
"23-07-2014","10,949.85","11,021.15","11,048.05","10,870.10","273.67M","-0.42%"
"22-07-2014","10,995.50","11,014.10","11,074.65","10,939.15","224.57M","0.08%"
"21-07-2014","10,987.20","11,035.10","11,097.80","10,966.90","198.33M","-0.10%"
"18-07-2014","10,998.40","11,004.45","11,027.50","10,911.05","266.40M","-0.46%"
"17-07-2014","11,048.70","10,914.70","11,058.65","10,914.70","276.25M","1.21%"
"16-07-2014","10,916.75","10,804.70","10,932.85","10,791.35","308.23M","1.46%"
"15-07-2014","10,759.25","10,573.80","10,773.55","10,573.80","276.76M","2.27%"
"14-07-2014","10,520.55","10,481.20","10,552.05","10,410.20","257.97M","0.24%"
"11-07-2014","10,495.60","10,853.60","10,932.70","10,461.95","405.89M","-3.23%"
"10-07-2014","10,845.60","10,779.35","11,100.35","10,543.45","558.16M","0.61%"
"09-07-2014","10,780.25","10,950.65","10,987.35","10,712.50","386.05M","-1.57%"
"08-07-2014","10,952.35","11,485.15","11,492.35","10,890.45","339.86M","-4.34%"
"07-07-2014","11,449.10","11,461.45","11,479.05","11,413.35","220.61M","0.24%"
"04-07-2014","11,421.35","11,391.30","11,446.15","11,309.65","257.93M","0.54%"
"03-07-2014","11,359.75","11,398.50","11,435.45","11,307.05","332.45M","0.12%"
"02-07-2014","11,345.65","11,249.20","11,357.80","11,249.20","352.52M","1.59%"
"01-07-2014","11,168.00","11,142.65","11,204.80","11,123.55","268.01M","0.64%"
"30-06-2014","11,096.90","10,887.85","11,107.05","10,887.85","298.26M","2.20%"
"27-06-2014","10,858.15","10,843.85","10,896.10","10,783.70","301.20M","0.42%"
"26-06-2014","10,812.70","10,882.40","10,901.40","10,801.05","372.53M","-0.52%"
"25-06-2014","10,869.25","10,845.10","10,887.05","10,841.50","291.69M","0.45%"
"24-06-2014","10,820.80","10,672.80","10,839.05","10,672.80","338.18M","1.62%"
"23-06-2014","10,647.85","10,597.25","10,663.85","10,566.95","286.94M","0.69%"
"20-06-2014","10,574.55","10,647.85","10,680.80","10,551.60","341.33M","-0.68%"
"19-06-2014","10,646.70","10,750.10","10,818.15","10,618.45","281.37M","-0.71%"
"18-06-2014","10,722.60","10,843.90","10,940.15","10,640.90","336.20M","-0.92%"
"17-06-2014","10,821.70","10,682.10","10,830.95","10,669.60","287.51M","1.26%"
"16-06-2014","10,687.20","10,626.55","10,692.65","10,416.75","361.37M","0.36%"
"13-06-2014","10,648.60","10,962.35","11,008.35","10,584.10","391.91M","-2.65%"
"12-06-2014","10,938.00","10,875.15","10,969.85","10,802.05","345.12M","0.49%"
"11-06-2014","10,884.70","11,045.80","11,124.40","10,819.55","485.46M","-1.20%"
"10-06-2014","11,017.00","11,121.20","11,121.20","10,869.60","467.17M","-0.53%"
"09-06-2014","11,075.85","11,035.00","11,099.35","11,006.60","618.49M","1.13%"
"06-06-2014","10,952.35","10,843.65","10,957.45","10,843.20","447.94M","1.67%"
"05-06-2014","10,772.15","10,661.65","10,778.20","10,602.40","395.84M","1.43%"
"04-06-2014","10,620.50","10,470.40","10,627.00","10,470.40","393.18M","1.56%"
"03-06-2014","10,457.40","10,400.90","10,478.15","10,379.95","342.99M","0.88%"
"02-06-2014","10,366.60","10,175.10","10,374.75","10,175.10","301.38M","2.22%"
"30-05-2014","10,141.05","10,143.40","10,201.30","10,096.35","407.87M","0.28%"
"29-05-2014","10,112.30","10,213.45","10,217.00","10,101.30","382.98M","-0.94%"
"28-05-2014","10,208.25","10,174.60","10,237.85","10,138.30","327.36M","0.63%"
"27-05-2014","10,144.55","10,263.95","10,263.95","10,005.50","391.64M","-1.04%"
"26-05-2014","10,250.80","10,554.40","10,673.75","10,038.60","602.00M","-1.99%"
"23-05-2014","10,459.30","10,329.55","10,476.90","10,329.55","524.65M","2.02%"
"22-05-2014","10,252.05","10,152.65","10,293.95","10,152.65","457.01M","1.74%"
"21-05-2014","10,076.95","10,053.25","10,130.60","9,979.00","424.28M","0.74%"
"20-05-2014","10,002.70","10,001.15","10,086.60","9,928.85","547.69M","0.95%"
"19-05-2014","9,908.40","9,575.90","9,925.75","9,575.90","535.78M","4.44%"
"16-05-2014","9,487.50","9,467.50","9,705.00","9,405.70","586.07M","2.06%"
"15-05-2014","9,296.10","9,407.75","9,452.35","9,268.95","317.39M","-1.00%"
"14-05-2014","9,389.70","9,265.45","9,390.35","9,260.50","390.88M","1.62%"
"13-05-2014","9,239.80","9,115.35","9,272.90","9,115.35","371.88M","2.07%"
"12-05-2014","9,052.65","8,981.65","9,104.35","8,981.65","309.05M","0.99%"
"09-05-2014","8,964.20","8,791.65","8,969.10","8,787.20","264.57M","1.88%"
"08-05-2014","8,798.80","8,845.10","8,874.35","8,775.90","184.52M","-0.23%"
"07-05-2014","8,819.45","8,840.10","8,896.45","8,809.70","191.15M","-0.24%"
"06-05-2014","8,840.60","8,852.85","8,887.55","8,814.10","150.50M","0.18%"
"05-05-2014","8,824.35","8,831.05","8,881.60","8,809.35","201.40M","-0.01%"
"02-05-2014","8,825.05","8,832.45","8,875.35","8,806.80","189.44M","0.47%"
"30-04-2014","8,783.65","8,920.95","8,977.55","8,694.50","321.48M","-1.30%"
"29-04-2014","8,899.60","8,975.50","9,009.15","8,886.75","280.93M","-0.64%"
"28-04-2014","8,956.60","8,902.65","8,969.90","8,875.20","270.99M","0.72%"
"25-04-2014","8,892.20","8,916.20","8,950.20","8,860.80","238.59M","-0.11%"
"23-04-2014","8,902.20","8,916.45","8,958.20","8,885.10","289.99M","-0.02%"
"22-04-2014","8,903.80","8,932.10","8,959.60","8,890.00","224.42M","-0.04%"
"21-04-2014","8,907.35","8,857.75","8,929.50","8,857.75","190.43M","0.84%"
"17-04-2014","8,833.40","8,737.30","8,840.15","8,727.40","233.48M","1.46%"
"16-04-2014","8,706.00","8,785.85","8,861.10","8,690.30","239.19M","-0.83%"
"15-04-2014","8,778.65","8,889.35","8,901.10","8,762.40","205.11M","-0.86%"
"11-04-2014","8,854.40","8,834.10","8,911.00","8,815.95","272.62M","-0.07%"
"10-04-2014","8,860.25","8,765.05","8,901.60","8,764.00","315.01M","1.25%"
"09-04-2014","8,751.15","8,645.90","8,755.95","8,645.90","242.32M","1.56%"
"07-04-2014","8,616.95","8,648.75","8,685.05","8,556.65","223.37M","-0.28%"
"04-04-2014","8,640.85","8,636.70","8,673.60","8,613.00","216.76M","-0.05%"
"03-04-2014","8,644.80","8,696.80","8,712.70","8,609.50","302.26M","-0.78%"
"02-04-2014","8,713.10","8,639.75","8,721.35","8,629.60","244.03M","1.46%"
"01-04-2014","8,587.30","8,639.50","8,639.50","8,541.55","253.03M","-0.29%"
"31-03-2014","8,612.45","8,559.35","8,623.95","8,522.00","321.63M","1.14%"
"28-03-2014","8,515.15","8,397.30","8,524.20","8,397.30","241.77M","1.91%"
"27-03-2014","8,355.95","8,328.05","8,394.80","8,328.05","314.23M","0.32%"
"26-03-2014","8,329.15","8,317.55","8,356.30","8,286.85","251.66M","0.56%"
"25-03-2014","8,282.55","8,200.60","8,287.40","8,200.60","189.80M","0.80%"
"24-03-2014","8,216.65","8,196.70","8,235.55","8,196.70","157.73M","0.49%"
"22-03-2014","8,176.75","8,181.05","8,182.10","8,167.90","19.49M","0.21%"
"21-03-2014","8,159.90","8,136.05","8,184.00","8,136.05","182.95M","0.63%"
"20-03-2014","8,108.60","8,152.05","8,172.15","8,103.25","178.10M","-0.75%"
"19-03-2014","8,169.90","8,185.50","8,207.10","8,164.00","173.19M","0.16%"
"18-03-2014","8,156.55","8,089.55","8,178.65","8,089.55","192.89M","1.27%"
"14-03-2014","8,054.10","8,027.45","8,062.45","7,979.50","175.06M","-0.02%"
"13-03-2014","8,055.85","8,133.75","8,190.85","8,031.85","192.59M","-0.72%"
"12-03-2014","8,114.15","8,137.10","8,167.55","8,097.25","192.49M","-0.36%"
"11-03-2014","8,143.30","8,179.35","8,218.70","8,129.10","219.20M","-0.28%"
"10-03-2014","8,166.40","8,097.95","8,184.50","8,097.95","228.05M","0.50%"
"07-03-2014","8,126.15","8,129.75","8,147.15","8,065.55","276.19M","0.36%"
"06-03-2014","8,097.35","8,011.05","8,114.90","8,011.05","215.65M","1.40%"
"05-03-2014","7,985.55","7,912.75","7,994.10","7,912.75","174.87M","1.42%"
"04-03-2014","7,873.65","7,784.65","7,879.45","7,784.65","151.29M","1.27%"
"03-03-2014","7,775.20","7,807.30","7,856.85","7,752.45","136.80M","-0.38%"
"28-02-2014","7,805.25","7,727.10","7,818.50","7,727.10","132.26M","1.22%"
"26-02-2014","7,711.55","7,707.15","7,723.65","7,692.55","201.83M","0.19%"
"25-02-2014","7,697.20","7,713.10","7,735.10","7,684.05","126.69M","0.08%"
"24-02-2014","7,690.85","7,665.65","7,700.50","7,662.80","110.51M","0.35%"
"21-02-2014","7,663.70","7,619.30","7,667.05","7,619.30","117.15M","0.79%"
"20-02-2014","7,603.85","7,586.05","7,629.80","7,568.95","135.15M","-0.17%"
"19-02-2014","7,616.60","7,576.40","7,621.30","7,576.40","103.59M","0.57%"
"18-02-2014","7,573.55","7,510.20","7,583.50","7,510.20","123.47M","0.86%"
"17-02-2014","7,509.15","7,519.25","7,531.70","7,467.15","103.71M","0.07%"
"14-02-2014","7,503.90","7,494.70","7,522.15","7,442.15","113.48M","0.25%"
"13-02-2014","7,485.00","7,595.10","7,600.45","7,474.05","120.24M","-1.27%"
"12-02-2014","7,581.40","7,613.80","7,623.45","7,563.50","121.67M","-0.01%"
"11-02-2014","7,581.80","7,595.25","7,608.35","7,569.40","105.23M","0.06%"
"10-02-2014","7,577.30","7,617.95","7,629.00","7,570.45","139.51M","-0.35%"
"07-02-2014","7,603.80","7,598.10","7,612.30","7,567.15","147.69M","0.70%"
"06-02-2014","7,550.75","7,565.20","7,597.60","7,512.20","146.05M","0.32%"
"05-02-2014","7,526.65","7,489.95","7,539.55","7,489.45","144.33M","0.57%"
"04-02-2014","7,483.95","7,402.25","7,499.55","7,376.90","174.09M","0.40%"
"03-02-2014","7,454.50","7,515.45","7,537.65","7,443.75","152.13M","-1.13%"
"31-01-2014","7,540.00","7,395.60","7,551.15","7,395.60","195.82M","2.29%"
"30-01-2014","7,371.55","7,415.20","7,419.95","7,346.70","250.55M","-1.37%"
"29-01-2014","7,474.10","7,482.85","7,515.30","7,462.50","152.36M","0.52%"
"28-01-2014","7,435.10","7,439.80","7,506.50","7,399.30","188.37M","-0.09%"
"27-01-2014","7,441.60","7,597.00","7,597.00","7,436.00","165.46M","-2.86%"
"24-01-2014","7,660.45","7,774.50","7,785.85","7,655.25","129.38M","-1.79%"
"23-01-2014","7,800.10","7,809.30","7,827.25","7,794.60","139.38M","-0.38%"
"22-01-2014","7,830.20","7,819.20","7,843.65","7,813.20","146.08M","0.10%"
"21-01-2014","7,822.15","7,820.25","7,848.85","7,804.75","148.18M","0.22%"
"20-01-2014","7,804.65","7,721.50","7,810.05","7,721.50","172.02M","1.00%"
"17-01-2014","7,727.50","7,812.60","7,836.10","7,714.30","129.25M","-1.13%"
"16-01-2014","7,816.10","7,863.05","7,875.10","7,803.70","147.02M","-0.42%"
"15-01-2014","7,849.35","7,824.60","7,864.10","7,809.95","169.36M","0.59%"
"14-01-2014","7,803.65","7,787.95","7,837.45","7,787.95","130.62M","0.04%"
"13-01-2014","7,800.25","7,813.50","7,872.40","7,773.00","160.92M","-0.18%"
"10-01-2014","7,814.00","7,897.10","7,925.85","7,800.85","162.72M","-0.98%"
"09-01-2014","7,891.15","7,959.65","7,974.30","7,864.25","173.62M","-0.77%"
"08-01-2014","7,952.00","7,934.45","7,983.65","7,918.75","199.95M","0.53%"
"07-01-2014","7,910.35","7,991.10","8,025.45","7,897.95","206.66M","-0.93%"
"06-01-2014","7,984.65","7,980.15","7,989.65","7,940.65","166.18M","0.25%"
"03-01-2014","7,964.65","7,908.35","7,973.50","7,887.15","188.06M","0.29%"
"02-01-2014","7,941.40","8,119.30","8,181.25","7,928.45","261.58M","-2.13%"
"01-01-2014","8,114.00","8,084.60","8,123.50","8,078.65","143.93M","0.53%"
"31-12-2013","8,071.30","8,044.85","8,073.40","8,014.50","182.63M","0.76%"
"30-12-2013","8,010.55","8,057.40","8,076.05","7,992.50","157.02M","-0.30%"
"27-12-2013","8,034.85","8,005.40","8,053.05","8,005.40","174.46M","0.67%"
"26-12-2013","7,981.45","7,990.00","8,051.65","7,968.05","269.54M","0.20%"
"24-12-2013","7,965.30","7,943.70","7,982.05","7,936.85","189.70M","0.53%"
"23-12-2013","7,923.10","7,854.45","7,956.80","7,854.45","219.72M","1.07%"
"20-12-2013","7,838.95","7,709.55","7,848.35","7,709.55","211.35M","1.68%"
"19-12-2013","7,709.75","7,763.10","7,778.60","7,693.20","164.15M","-0.38%"
"18-12-2013","7,739.40","7,622.05","7,747.70","7,622.05","183.92M","1.48%"
"17-12-2013","7,626.80","7,674.60","7,698.00","7,619.95","163.19M","-0.13%"
"16-12-2013","7,637.05","7,604.95","7,652.40","7,596.85","134.46M","0.42%"
"13-12-2013","7,605.00","7,673.75","7,698.40","7,594.25","131.36M","-1.38%"
"12-12-2013","7,711.50","7,731.85","7,755.70","7,701.55","146.11M","-0.57%"
"11-12-2013","7,755.80","7,788.35","7,789.85","7,722.70","154.67M","-0.58%"
"10-12-2013","7,800.90","7,847.05","7,847.05","7,747.15","179.25M","-0.55%"
"09-12-2013","7,843.70","7,906.35","7,906.75","7,819.85","184.98M","0.99%"
"06-12-2013","7,766.45","7,730.95","7,780.00","7,722.45","148.76M","0.53%"
"05-12-2013","7,725.45","7,767.05","7,786.45","7,713.05","184.75M","0.80%"
"04-12-2013","7,664.30","7,736.20","7,760.25","7,659.85","227.09M","-0.96%"
"03-12-2013","7,738.70","7,727.45","7,784.80","7,727.40","173.55M","0.05%"
"02-12-2013","7,735.00","7,703.95","7,756.00","7,703.95","141.18M","0.68%"
"29-11-2013","7,682.40","7,608.00","7,690.55","7,608.00","182.14M","1.12%"
"28-11-2013","7,597.20","7,565.95","7,613.00","7,565.95","288.07M","0.90%"
"27-11-2013","7,529.45","7,545.50","7,566.05","7,498.25","165.30M","0.01%"
"26-11-2013","7,529.00","7,557.70","7,602.90","7,523.35","281.56M","-0.46%"
"25-11-2013","7,563.95","7,484.80","7,569.00","7,484.80","130.55M","1.54%"
"22-11-2013","7,449.40","7,480.60","7,516.10","7,424.85","140.27M","0.07%"
"21-11-2013","7,443.95","7,550.90","7,559.65","7,430.50","156.39M","-1.67%"
"20-11-2013","7,570.30","7,613.80","7,659.50","7,555.15","159.39M","-0.63%"
"19-11-2013","7,618.15","7,610.15","7,647.55","7,583.40","175.33M","0.03%"
"18-11-2013","7,615.80","7,554.20","7,619.70","7,554.20","153.49M","1.32%"
"14-11-2013","7,516.35","7,447.55","7,535.25","7,447.55","143.93M","1.47%"
"13-11-2013","7,407.65","7,442.55","7,493.85","7,394.10","167.27M","-0.70%"
"12-11-2013","7,459.95","7,545.20","7,572.50","7,454.60","180.84M","-0.96%"
"11-11-2013","7,532.35","7,607.25","7,616.90","7,525.05","173.92M","-0.90%"
"08-11-2013","7,601.00","7,597.05","7,637.45","7,564.60","158.03M","-0.13%"
"07-11-2013","7,610.95","7,731.55","7,773.25","7,601.35","197.50M","-1.42%"
"06-11-2013","7,720.20","7,732.55","7,791.75","7,708.30","200.61M","-0.08%"
"05-11-2013","7,726.25","7,645.75","7,771.40","7,617.25","237.62M","0.58%"
"03-11-2013","7,681.65","7,662.50","7,686.15","7,662.50","16.45M","0.71%"
"01-11-2013","7,627.20","7,524.10","7,636.00","7,524.10","296.72M","1.23%"
"31-10-2013","7,534.80","7,421.50","7,549.00","7,421.50","270.91M","1.48%"
"30-10-2013","7,425.20","7,441.80","7,456.25","7,406.30","131.01M","0.13%"
"29-10-2013","7,415.20","7,306.45","7,423.15","7,258.65","164.07M","1.51%"
"28-10-2013","7,304.65","7,368.90","7,388.80","7,295.60","116.24M","-0.83%"
"25-10-2013","7,366.00","7,423.10","7,450.45","7,357.35","115.99M","-0.99%"
"24-10-2013","7,439.45","7,439.80","7,509.15","7,434.70","160.20M","-0.02%"
"23-10-2013","7,441.10","7,474.65","7,494.00","7,387.55","178.54M","-0.16%"
"22-10-2013","7,452.90","7,415.10","7,469.95","7,415.10","177.31M","0.44%"
"21-10-2013","7,419.95","7,354.70","7,421.40","7,354.70","188.13M","1.03%"
"18-10-2013","7,344.45","7,262.30","7,347.60","7,262.30","140.51M","1.37%"
"17-10-2013","7,245.50","7,279.75","7,316.10","7,237.75","151.00M","-0.44%"
"15-10-2013","7,277.40","7,400.15","7,409.80","7,265.10","169.33M","-1.24%"
"14-10-2013","7,368.70","7,328.45","7,386.45","7,328.45","172.69M","0.62%"
"11-10-2013","7,323.55","7,359.85","7,377.40","7,302.70","179.78M","0.03%"
"10-10-2013","7,321.55","7,302.05","7,346.90","7,302.05","147.64M","0.39%"
"09-10-2013","7,293.40","7,191.70","7,298.15","7,190.30","169.08M","1.04%"
"08-10-2013","7,218.45","7,263.25","7,277.40","7,210.85","136.84M","0.12%"
"07-10-2013","7,209.80","7,156.35","7,214.00","7,145.35","128.31M","0.69%"
"04-10-2013","7,160.35","7,128.65","7,191.75","7,113.05","155.56M","0.17%"
"03-10-2013","7,147.90","7,054.60","7,157.80","7,054.60","149.04M","1.57%"
"01-10-2013","7,037.35","7,005.35","7,039.15","6,950.15","130.44M","0.56%"
"30-09-2013","6,997.95","7,027.80","7,037.65","6,965.10","130.98M","-0.77%"
