"Date","Price","Open","High","Low","Change %"
"Nov 15, 2021","31.915","31.915","31.915","31.915","0.04%"
"Nov 12, 2021","31.903","31.903","31.903","31.903","1.28%"
"Nov 11, 2021","31.501","31.501","31.501","31.501","-0.77%"
"Nov 10, 2021","31.746","31.746","31.746","31.746","-0.15%"
"Nov 09, 2021","31.794","31.794","31.794","31.794","-0.14%"
"Nov 08, 2021","31.837","31.837","31.837","31.837","1.34%"
"Nov 05, 2021","31.417","31.417","31.417","31.417","0.00%"
"Nov 04, 2021","31.417","31.417","31.417","31.417","0.00%"
"Nov 03, 2021","31.417","31.417","31.417","31.417","-0.33%"
"Nov 02, 2021","31.522","31.522","31.522","31.522","-0.22%"
"Nov 01, 2021","31.590","31.590","31.590","31.590","1.46%"
"Oct 29, 2021","31.136","31.136","31.136","31.136","-1.04%"
"Oct 28, 2021","31.463","31.463","31.463","31.463","-1.94%"
"Oct 27, 2021","32.085","32.085","32.085","32.085","-0.32%"
"Oct 26, 2021","32.187","32.187","32.187","32.187","0.88%"
"Oct 25, 2021","31.907","31.907","31.907","31.907","0.06%"
"Oct 22, 2021","31.889","31.889","31.889","31.889","-0.35%"
"Oct 21, 2021","32.000","32.000","32.000","32.000","-0.47%"
"Oct 20, 2021","32.151","32.151","32.151","32.151","-0.83%"
"Oct 19, 2021","32.419","32.419","32.419","32.419","-0.32%"
"Oct 18, 2021","32.522","32.522","32.522","32.522","0.75%"
"Oct 15, 2021","32.279","32.279","32.279","32.279","0.00%"
"Oct 14, 2021","32.279","32.279","32.279","32.279","0.98%"
"Oct 13, 2021","31.966","31.966","31.966","31.966","0.94%"
"Oct 12, 2021","31.668","31.668","31.668","31.668","0.26%"
"Oct 11, 2021","31.587","31.587","31.587","31.587","0.28%"
"Oct 08, 2021","31.499","31.499","31.499","31.499","0.59%"
"Oct 07, 2021","31.315","31.315","31.315","31.315","0.82%"
"Oct 06, 2021","31.061","31.061","31.061","31.061","-0.99%"
"Oct 05, 2021","31.370","31.370","31.370","31.370","0.75%"
"Oct 04, 2021","31.138","31.138","31.138","31.138","0.91%"
"Oct 01, 2021","30.858","30.858","30.858","30.858","-0.49%"
"Sep 30, 2021","31.010","31.010","31.010","31.010","-0.53%"
"Sep 29, 2021","31.174","31.174","31.174","31.174","-0.21%"
"Sep 28, 2021","31.240","31.240","31.240","31.240","-0.60%"
"Sep 27, 2021","31.427","31.427","31.427","31.427","0.01%"
"Sep 24, 2021","31.424","31.424","31.424","31.424","0.16%"
"Sep 23, 2021","31.373","31.373","31.373","31.373","1.57%"
"Sep 22, 2021","30.887","30.887","30.887","30.887","-0.09%"
"Sep 21, 2021","30.915","30.915","30.915","30.915","0.95%"
"Sep 20, 2021","30.624","30.624","30.624","30.624","-1.07%"
"Sep 17, 2021","30.955","30.955","30.955","30.955","-0.26%"
"Sep 16, 2021","31.035","31.035","31.035","31.035","0.63%"
"Sep 15, 2021","30.841","30.841","30.841","30.841","0.80%"
"Sep 14, 2021","30.596","30.596","30.596","30.596","0.14%"
"Sep 13, 2021","30.553","30.553","30.553","30.553","-0.08%"
"Sep 10, 2021","30.578","30.578","30.578","30.578","0.00%"
"Sep 09, 2021","30.578","30.578","30.578","30.578","0.09%"
"Sep 08, 2021","30.551","30.551","30.551","30.551","-0.01%"
"Sep 07, 2021","30.553","30.553","30.553","30.553","-0.09%"
"Sep 06, 2021","30.581","30.581","30.581","30.581","0.31%"
"Sep 03, 2021","30.486","30.486","30.486","30.486","0.52%"
"Sep 02, 2021","30.329","30.329","30.329","30.329","0.93%"
"Sep 01, 2021","30.049","30.049","30.049","30.049","-0.33%"
"Aug 31, 2021","30.147","30.147","30.147","30.147","1.18%"
"Aug 30, 2021","29.794","29.794","29.794","29.794","1.35%"
"Aug 27, 2021","29.398","29.398","29.398","29.398","0.41%"
"Aug 26, 2021","29.278","29.278","29.278","29.278","0.01%"
"Aug 25, 2021","29.274","29.274","29.274","29.274","0.06%"
"Aug 24, 2021","29.257","29.257","29.257","29.257","0.78%"
"Aug 23, 2021","29.032","29.032","29.032","29.032","0.28%"
"Aug 20, 2021","28.951","28.951","28.951","28.951","-0.71%"
"Aug 19, 2021","29.158","29.158","29.158","29.158","0.00%"
"Aug 18, 2021","29.158","29.158","29.158","29.158","-0.28%"
"Aug 17, 2021","29.239","29.239","29.239","29.239","0.32%"
"Aug 16, 2021","29.146","29.146","29.146","29.146","0.20%"
"Aug 13, 2021","29.087","29.087","29.087","29.087","1.00%"
"Aug 12, 2021","28.798","28.798","28.798","28.798","0.52%"
"Aug 11, 2021","28.650","28.650","28.650","28.650","0.01%"
"Aug 10, 2021","28.646","28.646","28.646","28.646","0.13%"
"Aug 09, 2021","28.608","28.608","28.608","28.608","0.13%"
"Aug 06, 2021","28.572","28.572","28.572","28.572","-0.35%"
"Aug 05, 2021","28.671","28.671","28.671","28.671","0.23%"
"Aug 04, 2021","28.604","28.604","28.604","28.604","0.79%"
"Aug 03, 2021","28.380","28.380","28.380","28.380","1.54%"
"Aug 02, 2021","27.949","27.949","27.949","27.949","0.78%"
"Jul 30, 2021","27.733","27.733","27.733","27.733","-0.10%"
"Jul 29, 2021","27.761","27.761","27.761","27.761","0.46%"
"Jul 28, 2021","27.634","27.634","27.634","27.634","-0.20%"
"Jul 27, 2021","27.690","27.690","27.690","27.690","-0.49%"
"Jul 26, 2021","27.825","27.825","27.825","27.825","-0.20%"
"Jul 23, 2021","27.881","27.881","27.881","27.881","0.23%"
"Jul 22, 2021","27.817","27.817","27.817","27.817","1.23%"
"Jul 21, 2021","27.478","27.478","27.478","27.478","0.00%"
"Jul 20, 2021","27.478","27.478","27.478","27.478","-0.76%"
"Jul 19, 2021","27.689","27.689","27.689","27.689","-1.07%"
"Jul 16, 2021","27.989","27.989","27.989","27.989","-0.01%"
"Jul 15, 2021","27.991","27.991","27.991","27.991","0.46%"
"Jul 14, 2021","27.862","27.862","27.862","27.862","0.27%"
"Jul 13, 2021","27.787","27.787","27.787","27.787","0.76%"
"Jul 12, 2021","27.577","27.577","27.577","27.577","0.01%"
"Jul 09, 2021","27.573","27.573","27.573","27.573","-0.24%"
"Jul 08, 2021","27.638","27.638","27.638","27.638","-0.92%"
"Jul 07, 2021","27.896","27.896","27.896","27.896","0.39%"
"Jul 06, 2021","27.788","27.788","27.788","27.788","-0.10%"
"Jul 05, 2021","27.817","27.817","27.817","27.817","0.72%"
"Jul 02, 2021","27.618","27.618","27.618","27.618","0.27%"
"Jul 01, 2021","27.545","27.545","27.545","27.545","-0.26%"
"Jun 30, 2021","27.617","27.617","27.617","27.617","-0.17%"
"Jun 29, 2021","27.664","27.664","27.664","27.664","-0.38%"
"Jun 28, 2021","27.769","27.769","27.769","27.769","-0.29%"
"Jun 25, 2021","27.849","27.849","27.849","27.849","0.44%"
"Jun 24, 2021","27.727","27.727","27.727","27.727","0.66%"
"Jun 23, 2021","27.545","27.545","27.545","27.545","-0.54%"
"Jun 22, 2021","27.695","27.695","27.695","27.695","0.17%"
"Jun 21, 2021","27.649","27.649","27.649","27.649","0.40%"
"Jun 18, 2021","27.540","27.540","27.540","27.540","-0.05%"
"Jun 17, 2021","27.554","27.554","27.554","27.554","-0.45%"
"Jun 16, 2021","27.679","27.679","27.679","27.679","-0.64%"
"Jun 15, 2021","27.857","27.857","27.857","27.857","0.36%"
"Jun 14, 2021","27.757","27.757","27.757","27.757","0.10%"
"Jun 11, 2021","27.729","27.729","27.729","27.729","0.42%"
"Jun 10, 2021","27.613","27.613","27.613","27.613","0.74%"
"Jun 09, 2021","27.410","27.410","27.410","27.410","-0.66%"
"Jun 08, 2021","27.593","27.593","27.593","27.593","-0.07%"
"Jun 07, 2021","27.613","27.613","27.613","27.613","0.52%"
"Jun 04, 2021","27.471","27.471","27.471","27.471","-0.13%"
"Jun 03, 2021","27.506","27.506","27.506","27.506","0.75%"
"Jun 02, 2021","27.301","27.301","27.301","27.301","0.01%"
"Jun 01, 2021","27.299","27.299","27.299","27.299","-0.05%"
"May 31, 2021","27.313","27.313","27.313","27.313","1.10%"
"May 28, 2021","27.017","27.017","27.017","27.017","0.64%"
"May 27, 2021","26.846","26.846","26.846","26.846","0.24%"
"May 26, 2021","26.782","26.782","26.782","26.782","0.61%"
"May 25, 2021","26.620","26.620","26.620","26.620","0.10%"
"May 24, 2021","26.593","26.593","26.593","26.593","0.14%"
"May 21, 2021","26.555","26.555","26.555","26.555","1.81%"
"May 20, 2021","26.084","26.084","26.084","26.084","-0.83%"
"May 19, 2021","26.301","26.301","26.301","26.301","-0.52%"
"May 18, 2021","26.438","26.438","26.438","26.438","1.23%"
"May 17, 2021","26.116","26.116","26.116","26.116","1.67%"
"May 14, 2021","25.687","25.687","25.687","25.687","-0.13%"
"May 13, 2021","25.720","25.720","25.720","25.720","0.00%"
"May 12, 2021","25.720","25.720","25.720","25.720","-1.04%"
"May 11, 2021","25.990","25.990","25.990","25.990","-0.62%"
"May 10, 2021","26.151","26.151","26.151","26.151","0.81%"
"May 07, 2021","25.942","25.942","25.942","25.942","0.66%"
"May 06, 2021","25.771","25.771","25.771","25.771","0.73%"
"May 05, 2021","25.584","25.584","25.584","25.584","0.84%"
"May 04, 2021","25.372","25.372","25.372","25.372","-0.94%"
"May 03, 2021","25.613","25.613","25.613","25.613","0.02%"
"Apr 30, 2021","25.608","25.608","25.608","25.608","-1.77%"
"Apr 29, 2021","26.069","26.069","26.069","26.069","0.23%"
"Apr 28, 2021","26.008","26.008","26.008","26.008","1.44%"
"Apr 27, 2021","25.639","25.639","25.639","25.639","1.16%"
"Apr 26, 2021","25.346","25.346","25.346","25.346","1.00%"
"Apr 23, 2021","25.095","25.095","25.095","25.095","-0.45%"
"Apr 22, 2021","25.208","25.208","25.208","25.208","0.76%"
"Apr 21, 2021","25.017","25.017","25.017","25.017","0.00%"
"Apr 20, 2021","25.017","25.017","25.017","25.017","-0.44%"
"Apr 19, 2021","25.127","25.127","25.127","25.127","-1.77%"
"Apr 16, 2021","25.579","25.579","25.579","25.579","0.25%"
"Apr 15, 2021","25.516","25.516","25.516","25.516","0.53%"
"Apr 14, 2021","25.382","25.382","25.382","25.382","0.00%"
"Apr 13, 2021","25.382","25.382","25.382","25.382","1.35%"
"Apr 12, 2021","25.043","25.043","25.043","25.043","-3.54%"
"Apr 09, 2021","25.961","25.961","25.961","25.961","-0.26%"
"Apr 08, 2021","26.029","26.029","26.029","26.029","0.38%"
"Apr 07, 2021","25.930","25.930","25.930","25.930","0.92%"
"Apr 06, 2021","25.694","25.694","25.694","25.694","0.31%"
"Apr 05, 2021","25.614","25.614","25.614","25.614","-1.55%"
"Apr 02, 2021","26.016","26.016","26.016","26.016","0.00%"
"Apr 01, 2021","26.016","26.016","26.016","26.016","1.20%"
"Mar 31, 2021","25.707","25.707","25.707","25.707","-1.04%"
"Mar 30, 2021","25.977","25.977","25.977","25.977","2.32%"
"Mar 29, 2021","25.389","25.389","25.389","25.389","0.00%"
"Mar 26, 2021","25.389","25.389","25.389","25.389","1.27%"
"Mar 25, 2021","25.071","25.071","25.071","25.071","-1.54%"
"Mar 24, 2021","25.462","25.462","25.462","25.462","-1.79%"
"Mar 23, 2021","25.926","25.926","25.926","25.926","0.54%"
"Mar 22, 2021","25.786","25.786","25.786","25.786","-0.05%"
"Mar 19, 2021","25.798","25.798","25.798","25.798","1.28%"
"Mar 18, 2021","25.473","25.473","25.473","25.473","-1.11%"
"Mar 17, 2021","25.759","25.759","25.759","25.759","-1.26%"
"Mar 16, 2021","26.089","26.089","26.089","26.089","-0.13%"
"Mar 15, 2021","26.122","26.122","26.122","26.122","-0.66%"
"Mar 12, 2021","26.296","26.296","26.296","26.296","-0.95%"
"Mar 11, 2021","26.547","26.547","26.547","26.547","0.00%"
"Mar 10, 2021","26.547","26.547","26.547","26.547","0.50%"
"Mar 09, 2021","26.414","26.414","26.414","26.414","0.95%"
"Mar 08, 2021","26.165","26.165","26.165","26.165","0.13%"
"Mar 05, 2021","26.130","26.130","26.130","26.130","-0.94%"
"Mar 04, 2021","26.379","26.379","26.379","26.379","-1.08%"
"Mar 03, 2021","26.667","26.667","26.667","26.667","2.18%"
"Mar 02, 2021","26.099","26.099","26.099","26.099","1.06%"
"Mar 01, 2021","25.825","25.825","25.825","25.825","1.59%"
"Feb 26, 2021","25.421","25.421","25.421","25.421","-3.76%"
"Feb 25, 2021","26.415","26.415","26.415","26.415","0.77%"
"Feb 24, 2021","26.214","26.214","26.214","26.214","1.85%"
"Feb 23, 2021","25.739","25.739","25.739","25.739","0.21%"
"Feb 22, 2021","25.684","25.684","25.684","25.684","-1.97%"
"Feb 19, 2021","26.201","26.201","26.201","26.201","-0.91%"
"Feb 18, 2021","26.441","26.441","26.441","26.441","-0.59%"
"Feb 17, 2021","26.598","26.598","26.598","26.598","-0.65%"
"Feb 16, 2021","26.773","26.773","26.773","26.773","-0.01%"
"Feb 15, 2021","26.776","26.776","26.776","26.776","1.01%"
"Feb 12, 2021","26.509","26.509","26.509","26.509","-0.06%"
"Feb 11, 2021","26.526","26.526","26.526","26.526","0.46%"
"Feb 10, 2021","26.405","26.405","26.405","26.405","-0.02%"
"Feb 09, 2021","26.410","26.410","26.410","26.410","-0.03%"
"Feb 08, 2021","26.419","26.419","26.419","26.419","1.28%"
"Feb 05, 2021","26.084","26.084","26.084","26.084","0.19%"
"Feb 04, 2021","26.034","26.034","26.034","26.034","0.71%"
"Feb 03, 2021","25.850","25.850","25.850","25.850","0.97%"
"Feb 02, 2021","25.602","25.602","25.602","25.602","2.57%"
"Feb 01, 2021","24.961","24.961","24.961","24.961","4.72%"
"Jan 29, 2021","23.835","23.835","23.835","23.835","-1.32%"
"Jan 28, 2021","24.154","24.154","24.154","24.154","-1.07%"
"Jan 27, 2021","24.415","24.415","24.415","24.415","-1.89%"
"Jan 26, 2021","24.886","24.886","24.886","24.886","0.00%"
"Jan 25, 2021","24.886","24.886","24.886","24.886","-0.93%"
"Jan 22, 2021","25.119","25.119","25.119","25.119","-1.49%"
"Jan 21, 2021","25.500","25.500","25.500","25.500","-0.37%"
"Jan 20, 2021","25.594","25.594","25.594","25.594","0.85%"
"Jan 19, 2021","25.379","25.379","25.379","25.379","1.68%"
"Jan 18, 2021","24.960","24.960","24.960","24.960","-1.05%"
"Jan 15, 2021","25.226","25.226","25.226","25.226","-1.11%"
"Jan 14, 2021","25.509","25.509","25.509","25.509","0.22%"
"Jan 13, 2021","25.452","25.452","25.452","25.452","0.01%"
"Jan 12, 2021","25.450","25.450","25.450","25.450","0.54%"
"Jan 11, 2021","25.313","25.313","25.313","25.313","0.96%"
"Jan 08, 2021","25.073","25.073","25.073","25.073","1.48%"
"Jan 07, 2021","24.707","24.707","24.707","24.707","-0.06%"
"Jan 06, 2021","24.722","24.722","24.722","24.722","-0.37%"
"Jan 05, 2021","24.815","24.815","24.815","24.815","0.47%"
"Jan 04, 2021","24.699","24.699","24.699","24.699","0.81%"
"Jan 01, 2021","24.500","24.500","24.500","24.500","0.27%"
"Dec 31, 2020","24.435","24.435","24.435","24.435","-0.00%"
"Dec 30, 2020","24.436","24.436","24.436","24.436","0.35%"
"Dec 29, 2020","24.350","24.350","24.350","24.350","0.43%"
"Dec 28, 2020","24.246","24.246","24.246","24.246","0.90%"
"Dec 25, 2020","24.029","24.029","24.029","24.029","0.00%"
"Dec 24, 2020","24.029","24.029","24.029","24.029","1.09%"
"Dec 23, 2020","23.771","23.771","23.771","23.771","1.00%"
"Dec 22, 2020","23.535","23.535","23.535","23.535","1.03%"
"Dec 21, 2020","23.295","23.295","23.295","23.295","-3.14%"
"Dec 18, 2020","24.051","24.051","24.051","24.051","0.15%"
"Dec 17, 2020","24.016","24.016","24.016","24.016","0.44%"
"Dec 16, 2020","23.910","23.910","23.910","23.910","0.85%"
"Dec 15, 2020","23.709","23.709","23.709","23.709","0.07%"
"Dec 14, 2020","23.693","23.693","23.693","23.693","0.33%"
"Dec 11, 2020","23.616","23.616","23.616","23.616","0.27%"
"Dec 10, 2020","23.553","23.553","23.553","23.553","-0.38%"
"Dec 09, 2020","23.642","23.642","23.642","23.642","1.01%"
"Dec 08, 2020","23.405","23.405","23.405","23.405","0.28%"
"Dec 07, 2020","23.340","23.340","23.340","23.340","0.73%"
"Dec 04, 2020","23.171","23.171","23.171","23.171","0.95%"
"Dec 03, 2020","22.954","22.954","22.954","22.954","0.16%"
"Dec 02, 2020","22.918","22.918","22.918","22.918","0.03%"
"Dec 01, 2020","22.910","22.910","22.910","22.910","1.08%"
"Nov 30, 2020","22.666","22.666","22.666","22.666","0.00%"
"Nov 27, 2020","22.666","22.666","22.666","22.666","-0.14%"
"Nov 26, 2020","22.698","22.698","22.698","22.698","1.00%"
"Nov 25, 2020","22.474","22.474","22.474","22.474","-1.50%"
"Nov 24, 2020","22.817","22.817","22.817","22.817","0.99%"
"Nov 23, 2020","22.593","22.593","22.593","22.593","0.53%"
"Nov 20, 2020","22.475","22.475","22.475","22.475","0.68%"
"Nov 19, 2020","22.323","22.323","22.323","22.323","-1.29%"
"Nov 18, 2020","22.614","22.614","22.614","22.614","0.50%"
"Nov 17, 2020","22.502","22.502","22.502","22.502","1.21%"
"Nov 16, 2020","22.232","22.232","22.232","22.232","0.00%"
"Nov 13, 2020","22.232","22.232","22.232","22.232","0.23%"
"Nov 12, 2020","22.181","22.181","22.181","22.181","-0.46%"
"Nov 11, 2020","22.284","22.284","22.284","22.284","0.93%"
"Nov 10, 2020","22.079","22.079","22.079","22.079","1.36%"
"Nov 09, 2020","21.783","21.783","21.783","21.783","1.61%"
"Nov 06, 2020","21.438","21.438","21.438","21.438","1.18%"
"Nov 05, 2020","21.188","21.188","21.188","21.188","1.77%"
"Nov 04, 2020","20.819","20.819","20.819","20.819","0.85%"
"Nov 03, 2020","20.644","20.644","20.644","20.644","1.23%"
"Nov 02, 2020","20.393","20.393","20.393","20.393","0.23%"
"Oct 30, 2020","20.346","20.346","20.346","20.346","-0.25%"
"Oct 29, 2020","20.396","20.396","20.396","20.396","-0.47%"
"Oct 28, 2020","20.493","20.493","20.493","20.493","-1.31%"
"Oct 27, 2020","20.766","20.766","20.766","20.766","1.03%"
"Oct 26, 2020","20.554","20.554","20.554","20.554","-1.37%"
"Oct 23, 2020","20.840","20.840","20.840","20.840","0.37%"
"Oct 22, 2020","20.764","20.764","20.764","20.764","-0.34%"
"Oct 21, 2020","20.834","20.834","20.834","20.834","0.34%"
"Oct 20, 2020","20.763","20.763","20.763","20.763","0.20%"
"Oct 19, 2020","20.721","20.721","20.721","20.721","0.94%"
"Oct 16, 2020","20.529","20.529","20.529","20.529","0.70%"
"Oct 15, 2020","20.386","20.386","20.386","20.386","-2.43%"
"Oct 14, 2020","20.893","20.893","20.893","20.893","0.33%"
"Oct 13, 2020","20.824","20.824","20.824","20.824","0.03%"
"Oct 12, 2020","20.818","20.818","20.818","20.818","0.14%"
"Oct 09, 2020","20.789","20.789","20.789","20.789","0.67%"
"Oct 08, 2020","20.650","20.650","20.650","20.650","0.82%"
"Oct 07, 2020","20.483","20.483","20.483","20.483","0.65%"
"Oct 06, 2020","20.350","20.350","20.350","20.350","1.38%"
"Oct 05, 2020","20.073","20.073","20.073","20.073","0.75%"
"Oct 02, 2020","19.923","19.923","19.923","19.923","0.00%"
"Oct 01, 2020","19.923","19.923","19.923","19.923","1.51%"
"Sep 30, 2020","19.627","19.627","19.627","19.627","0.22%"
"Sep 29, 2020","19.584","19.584","19.584","19.584","-0.05%"
"Sep 28, 2020","19.593","19.593","19.593","19.593","1.60%"
"Sep 25, 2020","19.284","19.284","19.284","19.284","2.26%"
"Sep 24, 2020","18.858","18.858","18.858","18.858","-2.93%"
"Sep 23, 2020","19.428","19.428","19.428","19.428","-0.20%"
"Sep 22, 2020","19.466","19.466","19.466","19.466","-0.86%"
"Sep 21, 2020","19.635","19.635","19.635","19.635","-2.21%"
"Sep 18, 2020","20.079","20.079","20.079","20.079","-0.09%"
"Sep 17, 2020","20.098","20.098","20.098","20.098","-0.77%"
"Sep 16, 2020","20.253","20.253","20.253","20.253","0.72%"
"Sep 15, 2020","20.108","20.108","20.108","20.108","0.71%"
"Sep 14, 2020","19.966","19.966","19.966","19.966","-0.21%"
"Sep 11, 2020","20.008","20.008","20.008","20.008","0.14%"
"Sep 10, 2020","19.981","19.981","19.981","19.981","1.51%"
"Sep 09, 2020","19.683","19.683","19.683","19.683","-0.35%"
"Sep 08, 2020","19.752","19.752","19.752","19.752","-0.33%"
"Sep 07, 2020","19.818","19.818","19.818","19.818","0.19%"
"Sep 04, 2020","19.781","19.781","19.781","19.781","-1.68%"
"Sep 03, 2020","20.118","20.118","20.118","20.118","-0.06%"
"Sep 02, 2020","20.131","20.131","20.131","20.131","0.58%"
"Sep 01, 2020","20.014","20.014","20.014","20.014","0.72%"
"Aug 31, 2020","19.871","19.871","19.871","19.871","-2.22%"
"Aug 28, 2020","20.323","20.323","20.323","20.323","0.76%"
"Aug 27, 2020","20.170","20.170","20.170","20.170","0.08%"
"Aug 26, 2020","20.154","20.154","20.154","20.154","0.70%"
"Aug 25, 2020","20.014","20.014","20.014","20.014","0.04%"
"Aug 24, 2020","20.005","20.005","20.005","20.005","0.83%"
"Aug 21, 2020","19.840","19.840","19.840","19.840","0.52%"
"Aug 20, 2020","19.737","19.737","19.737","19.737","-0.84%"
"Aug 19, 2020","19.904","19.904","19.904","19.904","0.21%"
"Aug 18, 2020","19.862","19.862","19.862","19.862","1.22%"
"Aug 17, 2020","19.622","19.622","19.622","19.622","0.61%"
"Aug 14, 2020","19.503","19.503","19.503","19.503","-1.08%"
"Aug 13, 2020","19.715","19.715","19.715","19.715","-0.03%"
"Aug 12, 2020","19.720","19.720","19.720","19.720","-0.13%"
"Aug 11, 2020","19.745","19.745","19.745","19.745","0.46%"
"Aug 10, 2020","19.654","19.654","19.654","19.654","0.50%"
"Aug 07, 2020","19.557","19.557","19.557","19.557","0.12%"
"Aug 06, 2020","19.533","19.533","19.533","19.533","0.91%"
"Aug 05, 2020","19.357","19.357","19.357","19.357","0.08%"
"Aug 04, 2020","19.341","19.341","19.341","19.341","1.86%"
"Aug 03, 2020","18.988","18.988","18.988","18.988","-1.64%"
"Jul 31, 2020","19.304","19.304","19.304","19.304","-0.26%"
"Jul 30, 2020","19.354","19.354","19.354","19.354","-0.87%"
"Jul 29, 2020","19.524","19.524","19.524","19.524","-0.86%"
"Jul 28, 2020","19.693","19.693","19.693","19.693","1.51%"
"Jul 27, 2020","19.401","19.401","19.401","19.401","-0.55%"
"Jul 24, 2020","19.509","19.509","19.509","19.509","-0.19%"
"Jul 23, 2020","19.546","19.546","19.546","19.546","0.75%"
"Jul 22, 2020","19.400","19.400","19.400","19.400","-0.27%"
"Jul 21, 2020","19.452","19.452","19.452","19.452","1.27%"
"Jul 20, 2020","19.209","19.209","19.209","19.209","1.10%"
"Jul 17, 2020","19.000","19.000","19.000","19.000","1.50%"
"Jul 16, 2020","18.720","18.720","18.720","18.720","1.15%"
"Jul 15, 2020","18.507","18.507","18.507","18.507","0.10%"
"Jul 14, 2020","18.488","18.488","18.488","18.488","-1.80%"
"Jul 13, 2020","18.826","18.826","18.826","18.826","0.33%"
"Jul 10, 2020","18.765","18.765","18.765","18.765","-0.42%"
"Jul 09, 2020","18.844","18.844","18.844","18.844","1.08%"
"Jul 08, 2020","18.643","18.643","18.643","18.643","-0.87%"
"Jul 07, 2020","18.806","18.806","18.806","18.806","0.33%"
"Jul 06, 2020","18.744","18.744","18.744","18.744","1.47%"
"Jul 03, 2020","18.473","18.473","18.473","18.473","0.53%"
"Jul 02, 2020","18.376","18.376","18.376","18.376","1.21%"
"Jul 01, 2020","18.157","18.157","18.157","18.157","1.24%"
"Jun 30, 2020","17.935","17.935","17.935","17.935","-0.10%"
"Jun 29, 2020","17.953","17.953","17.953","17.953","-0.68%"
"Jun 26, 2020","18.076","18.076","18.076","18.076","0.91%"
"Jun 25, 2020","17.913","17.913","17.913","17.913","-0.17%"
"Jun 24, 2020","17.943","17.943","17.943","17.943","-1.57%"
"Jun 23, 2020","18.230","18.230","18.230","18.230","1.55%"
"Jun 22, 2020","17.952","17.952","17.952","17.952","0.64%"
"Jun 19, 2020","17.837","17.837","17.837","17.837","1.53%"
"Jun 18, 2020","17.568","17.568","17.568","17.568","2.12%"
"Jun 17, 2020","17.203","17.203","17.203","17.203","-0.34%"
"Jun 16, 2020","17.261","17.261","17.261","17.261","1.00%"
"Jun 15, 2020","17.090","17.090","17.090","17.090","-1.59%"
"Jun 12, 2020","17.366","17.366","17.366","17.366","0.71%"
"Jun 11, 2020","17.244","17.244","17.244","17.244","-2.10%"
"Jun 10, 2020","17.614","17.614","17.614","17.614","0.69%"
"Jun 09, 2020","17.494","17.494","17.494","17.494","-1.18%"
"Jun 08, 2020","17.703","17.703","17.703","17.703","0.24%"
"Jun 05, 2020","17.660","17.660","17.660","17.660","1.13%"
"Jun 04, 2020","17.463","17.463","17.463","17.463","-0.32%"
"Jun 03, 2020","17.519","17.519","17.519","17.519","0.84%"
"Jun 02, 2020","17.373","17.373","17.373","17.373","1.54%"
"Jun 01, 2020","17.109","17.109","17.109","17.109","2.56%"
"May 29, 2020","16.682","16.682","16.682","16.682","1.04%"
"May 28, 2020","16.511","16.511","16.511","16.511","1.88%"
"May 27, 2020","16.206","16.206","16.206","16.206","3.16%"
"May 26, 2020","15.710","15.710","15.710","15.710","-0.11%"
"May 25, 2020","15.728","15.728","15.728","15.728","0.00%"
"May 22, 2020","15.728","15.728","15.728","15.728","-0.74%"
"May 21, 2020","15.845","15.845","15.845","15.845","0.44%"
"May 20, 2020","15.776","15.776","15.776","15.776","2.11%"
"May 19, 2020","15.450","15.450","15.450","15.450","0.62%"
"May 18, 2020","15.355","15.355","15.355","15.355","-3.42%"
"May 15, 2020","15.898","15.898","15.898","15.898","-0.06%"
"May 14, 2020","15.908","15.908","15.908","15.908","-2.55%"
"May 13, 2020","16.325","16.325","16.325","16.325","2.01%"
"May 12, 2020","16.003","16.003","16.003","16.003","-0.46%"
"May 11, 2020","16.077","16.077","16.077","16.077","-0.14%"
"May 08, 2020","16.099","16.099","16.099","16.099","0.57%"
"May 07, 2020","16.008","16.008","16.008","16.008","-0.77%"
"May 06, 2020","16.133","16.133","16.133","16.133","0.71%"
"May 05, 2020","16.020","16.020","16.020","16.020","-0.93%"
"May 04, 2020","16.171","16.171","16.171","16.171","-5.72%"
"May 01, 2020","17.153","17.153","17.153","17.153","0.00%"
"Apr 30, 2020","17.153","17.153","17.153","17.153","3.20%"
"Apr 29, 2020","16.621","16.621","16.621","16.621","1.84%"
"Apr 28, 2020","16.321","16.321","16.321","16.321","1.06%"
"Apr 27, 2020","16.150","16.150","16.150","16.150","1.39%"
"Apr 24, 2020","15.929","15.929","15.929","15.929","-1.70%"
"Apr 23, 2020","16.205","16.205","16.205","16.205","1.37%"
"Apr 22, 2020","15.986","15.986","15.986","15.986","2.27%"
"Apr 21, 2020","15.631","15.631","15.631","15.631","-3.01%"
"Apr 20, 2020","16.116","16.116","16.116","16.116","-0.06%"
"Apr 17, 2020","16.125","16.125","16.125","16.125","3.03%"
"Apr 16, 2020","15.651","15.651","15.651","15.651","0.75%"
"Apr 15, 2020","15.534","15.534","15.534","15.534","-0.76%"
"Apr 14, 2020","15.653","15.653","15.653","15.653","0.00%"
"Apr 13, 2020","15.653","15.653","15.653","15.653","-1.29%"
"Apr 10, 2020","15.858","15.858","15.858","15.858","0.00%"
"Apr 09, 2020","15.858","15.858","15.858","15.858","4.09%"
"Apr 08, 2020","15.235","15.235","15.235","15.235","-0.50%"
"Apr 07, 2020","15.311","15.311","15.311","15.311","8.36%"
"Apr 06, 2020","14.130","14.130","14.130","14.130","0.00%"
