"Index Name","Date","Open","High","Low","Close"
"NIFTY 10 YR BENCHMARK G-SEC","02 Apr 2018","1612.45","1612.45","1612.13","1612.13"
"NIFTY 10 YR BENCHMARK G-SEC","28 Mar 2018","1617.89","1623.24","1609.23","1610.83"
"NIFTY 10 YR BENCHMARK G-SEC","27 Mar 2018","1586.04","1621.31","1586.04","1617.57"
"NIFTY 10 YR BENCHMARK G-SEC","26 Mar 2018","1592.8","1592.8","1584.92","1585.72"
"NIFTY 10 YR BENCHMARK G-SEC","23 Mar 2018","1591.56","1596.27","1591.28","1591.83"
"NIFTY 10 YR BENCHMARK G-SEC","22 Mar 2018","1588.95","1591.24","1585.28","1591.24"
"NIFTY 10 YR BENCHMARK G-SEC","21 Mar 2018","1584.92","1588.64","1578.48","1588.64"
"NIFTY 10 YR BENCHMARK G-SEC","20 Mar 2018","1585.4","1587.5","1582.99","1584.61"
"NIFTY 10 YR BENCHMARK G-SEC","19 Mar 2018","1590.56","1592.65","1585.09","1585.09"
"NIFTY 10 YR BENCHMARK G-SEC","16 Mar 2018","1581.38","1589.59","1579.62","1589.59"
"NIFTY 10 YR BENCHMARK G-SEC","15 Mar 2018","1575.47","1582.03","1572.69","1581.07"
"NIFTY 10 YR BENCHMARK G-SEC","14 Mar 2018","1578.53","1579.62","1574.26","1575.16"
"NIFTY 10 YR BENCHMARK G-SEC","13 Mar 2018","1580.74","1583.97","1577.69","1578.22"
"NIFTY 10 YR BENCHMARK G-SEC","12 Mar 2018","1575.92","1580.43","1573.5","1580.43"
"NIFTY 10 YR BENCHMARK G-SEC","09 Mar 2018","1575.92","1579.22","1569","1574.95"
"NIFTY 10 YR BENCHMARK G-SEC","08 Mar 2018","1573.74","1577.29","1570.29","1575.60"
"NIFTY 10 YR BENCHMARK G-SEC","07 Mar 2018","1563.21","1573.43","1563.21","1573.43"
"NIFTY 10 YR BENCHMARK G-SEC","06 Mar 2018","1562.72","1565.38","1561.03","1562.89"
"NIFTY 10 YR BENCHMARK G-SEC","05 Mar 2018","1566.43","1567.39","1562.32","1562.40"
"NIFTY 10 YR BENCHMARK G-SEC","01 Mar 2018","1566.43","1570.13","1561.44","1565.12"
"NIFTY 10 YR BENCHMARK G-SEC","28 Feb 2018","1572.55","1572.55","1566.12","1566.12"
"NIFTY 10 YR BENCHMARK G-SEC","27 Feb 2018","1569.18","1571.59","1566.11","1571.59"
"NIFTY 10 YR BENCHMARK G-SEC","26 Feb 2018","1571.07","1573.52","1566.68","1568.86"
"NIFTY 10 YR BENCHMARK G-SEC","23 Feb 2018","1561.61","1570.09","1560.64","1570.09"
"NIFTY 10 YR BENCHMARK G-SEC","22 Feb 2018","1565.15","1565.15","1553.88","1561.30"
"NIFTY 10 YR BENCHMARK G-SEC","21 Feb 2018","1569.34","1571.07","1564.84","1564.84"
"NIFTY 10 YR BENCHMARK G-SEC","20 Feb 2018","1578.76","1578.76","1567.25","1569.02"
"NIFTY 10 YR BENCHMARK G-SEC","19 Feb 2018","1578.76","1578.76","1578.45","1578.45"
