"Date","Price","Open","High","Low","Change %"
"19-07-2007","7.831","7.831","7.831","7.831","0.60%"
"18-07-2007","7.784","7.784","7.784","7.784","-0.75%"
"17-07-2007","7.843","7.843","7.843","7.843","-0.90%"
"16-07-2007","7.914","7.914","7.914","7.914","-0.31%"
"13-07-2007","7.939","7.939","7.939","7.939","0.29%"
"12-07-2007","7.916","7.916","7.916","7.916","-0.11%"
"11-07-2007","7.925","7.925","7.925","7.925","-0.18%"
"10-07-2007","7.939","7.939","7.939","7.939","0.18%"
"09-07-2007","7.925","7.925","7.925","7.925","-1.06%"
"06-07-2007","8.010","8.010","8.010","8.010","0.04%"
"05-07-2007","8.007","8.007","8.007","8.007","-0.26%"
"04-07-2007","8.028","8.028","8.028","8.028","-0.85%"
"03-07-2007","8.097","8.097","8.097","8.097","-0.17%"
"02-07-2007","8.111","8.111","8.111","8.111","-0.93%"
"29-06-2007","8.187","8.187","8.187","8.187","-0.09%"
"28-06-2007","8.194","8.194","8.194","8.194","-0.53%"
"27-06-2007","8.238","8.238","8.238","8.238","0.39%"
"26-06-2007","8.206","8.206","8.206","8.206","0.28%"
"25-06-2007","8.183","8.183","8.183","8.183","-0.56%"
"22-06-2007","8.229","8.229","8.229","8.229","-0.07%"
"21-06-2007","8.235","8.235","8.235","8.235","-0.17%"
"20-06-2007","8.249","8.249","8.249","8.249","0.34%"
"19-06-2007","8.221","8.221","8.221","8.221","0.23%"
"18-06-2007","8.202","8.202","8.202","8.202","-1.04%"
"15-06-2007","8.288","8.288","8.288","8.288","-0.52%"
"14-06-2007","8.331","8.331","8.331","8.331","-0.95%"
"13-06-2007","8.411","8.411","8.411","8.411","0.38%"
"12-06-2007","8.379","8.379","8.379","8.379","0.41%"
"11-06-2007","8.345","8.345","8.345","8.345","2.54%"
"08-06-2007","8.138","8.138","8.138","8.138","0.43%"
"07-06-2007","8.103","8.103","8.103","8.103","-0.41%"
"06-06-2007","8.136","8.136","8.136","8.136","0.54%"
"05-06-2007","8.092","8.092","8.092","8.092","0.07%"
"04-06-2007","8.086","8.086","8.086","8.086","0.11%"
"01-06-2007","8.077","8.077","8.077","8.077","-0.04%"
"31-05-2007","8.080","8.080","8.080","8.080","-0.26%"
"30-05-2007","8.101","8.101","8.101","8.101","-0.04%"
"29-05-2007","8.104","8.104","8.104","8.104","0.41%"
"28-05-2007","8.071","8.071","8.071","8.071","-0.80%"
"25-05-2007","8.136","8.136","8.136","8.136","-0.25%"
"24-05-2007","8.156","8.156","8.156","8.156","0.16%"
"23-05-2007","8.143","8.143","8.143","8.143","0.37%"
"22-05-2007","8.113","8.113","8.113","8.113","0.28%"
"21-05-2007","8.090","8.090","8.090","8.090","-0.78%"
"18-05-2007","8.154","8.154","8.154","8.154","0.38%"
"17-05-2007","8.123","8.123","8.123","8.123","0.23%"
"16-05-2007","8.104","8.104","8.104","8.104","-0.22%"
"15-05-2007","8.122","8.122","8.122","8.122","-0.36%"
"14-05-2007","8.151","8.151","8.151","8.151","-0.20%"
"11-05-2007","8.167","8.167","8.167","8.167","0.55%"
"10-05-2007","8.122","8.122","8.122","8.122","0.49%"
"09-05-2007","8.082","8.082","8.082","8.082","-0.39%"
"08-05-2007","8.114","8.114","8.114","8.114","-0.55%"
"07-05-2007","8.159","8.159","8.159","8.159","0.00%"
"04-05-2007","8.159","8.159","8.159","8.159","0.11%"
"03-05-2007","8.150","8.150","8.150","8.150","-0.28%"
"30-04-2007","8.173","8.173","8.173","8.173","0.38%"
"27-04-2007","8.142","8.142","8.142","8.142","1.12%"
"26-04-2007","8.052","8.052","8.052","8.052","0.90%"
"25-04-2007","7.980","7.980","7.980","7.980","-0.29%"
"24-04-2007","8.003","8.003","8.003","8.003","-1.20%"
"23-04-2007","8.100","8.100","8.100","8.100","0.41%"
"20-04-2007","8.067","8.067","8.067","8.067","-0.36%"
"19-04-2007","8.096","8.096","8.096","8.096","0.26%"
"18-04-2007","8.075","8.075","8.075","8.075","-0.41%"
"17-04-2007","8.108","8.108","8.108","8.108","0.04%"
"16-04-2007","8.105","8.105","8.105","8.105","0.00%"
"13-04-2007","8.105","8.105","8.105","8.105","0.33%"
"12-04-2007","8.078","8.078","8.078","8.078","0.39%"
"11-04-2007","8.047","8.047","8.047","8.047","0.29%"
"10-04-2007","8.024","8.024","8.024","8.024","-1.18%"
"09-04-2007","8.120","8.120","8.120","8.120","-0.77%"
"05-04-2007","8.183","8.183","8.183","8.183","0.28%"
"04-04-2007","8.160","8.160","8.160","8.160","-0.28%"
"03-04-2007","8.183","8.183","8.183","8.183","2.01%"
"30-03-2007","8.022","8.022","8.022","8.022","0.65%"
"29-03-2007","7.970","7.970","7.970","7.970","-0.15%"
"28-03-2007","7.982","7.982","7.982","7.982","-0.18%"
"26-03-2007","7.996","7.996","7.996","7.996","0.57%"
"23-03-2007","7.951","7.951","7.951","7.951","0.04%"
"22-03-2007","7.948","7.948","7.948","7.948","-1.29%"
"21-03-2007","8.052","8.052","8.052","8.052","-0.19%"
"20-03-2007","8.067","8.067","8.067","8.067","0.55%"
"16-03-2007","8.023","8.023","8.023","8.023","0.38%"
"15-03-2007","7.993","7.993","7.993","7.993","0.30%"
"14-03-2007","7.969","7.969","7.969","7.969","-0.03%"
"13-03-2007","7.971","7.971","7.971","7.971","0.28%"
"12-03-2007","7.949","7.949","7.949","7.949","-0.65%"
"09-03-2007","8.001","8.001","8.001","8.001","-0.04%"
"08-03-2007","8.004","8.004","8.004","8.004","0.64%"
"07-03-2007","7.953","7.953","7.953","7.953","-0.04%"
"06-03-2007","7.956","7.956","7.956","7.956","-0.29%"
"05-03-2007","7.979","7.979","7.979","7.979","0.38%"
"02-03-2007","7.949","7.949","7.949","7.949","0.18%"
"01-03-2007","7.935","7.935","7.935","7.935","-0.81%"
"28-02-2007","8.000","8.000","8.000","8.000","1.29%"
"27-02-2007","7.898","7.898","7.898","7.898","0.08%"
"26-02-2007","7.892","7.892","7.892","7.892","-0.54%"
"23-02-2007","7.935","7.935","7.935","7.935","-0.28%"
"22-02-2007","7.957","7.957","7.957","7.957","0.40%"
"21-02-2007","7.925","7.925","7.925","7.925","-0.97%"
"20-02-2007","8.003","8.003","8.003","8.003","-0.16%"
"19-02-2007","8.016","8.016","8.016","8.016","-0.71%"
"15-02-2007","8.073","8.073","8.073","8.073","-0.12%"
"14-02-2007","8.083","8.083","8.083","8.083","2.05%"
"13-02-2007","7.921","7.921","7.921","7.921","1.21%"
"12-02-2007","7.826","7.826","7.826","7.826","0.23%"
"09-02-2007","7.808","7.808","7.808","7.808","0.22%"
"08-02-2007","7.791","7.791","7.791","7.791","0.54%"
"07-02-2007","7.749","7.749","7.749","7.749","-0.04%"
"06-02-2007","7.752","7.752","7.752","7.752","0.47%"
"05-02-2007","7.716","7.716","7.716","7.716","0.22%"
"02-02-2007","7.699","7.699","7.699","7.699","-0.50%"
"31-01-2007","7.738","7.738","7.738","7.738","-2.05%"
"29-01-2007","7.900","7.900","7.900","7.900","0.22%"
"25-01-2007","7.883","7.883","7.883","7.883","-0.16%"
"24-01-2007","7.896","7.896","7.896","7.896","0.29%"
"23-01-2007","7.873","7.873","7.873","7.873","-0.44%"
"22-01-2007","7.908","7.908","7.908","7.908","1.29%"
"19-01-2007","7.807","7.807","7.807","7.807","-0.04%"
"18-01-2007","7.810","7.810","7.810","7.810","0.00%"
"17-01-2007","7.810","7.810","7.810","7.810","0.57%"
"16-01-2007","7.766","7.766","7.766","7.766","-0.33%"
"15-01-2007","7.792","7.792","7.792","7.792","-1.70%"
"12-01-2007","7.927","7.927","7.927","7.927","5.17%"
"11-01-2007","7.537","7.537","7.537","7.537","0.00%"
"10-01-2007","7.537","7.537","7.537","7.537","0.36%"
"09-01-2007","7.510","7.510","7.510","7.510","0.27%"
"08-01-2007","7.490","7.490","7.490","7.490","-0.86%"
"05-01-2007","7.555","7.555","7.555","7.555","-0.38%"
"04-01-2007","7.584","7.584","7.584","7.584","0.58%"
"03-01-2007","7.540","7.540","7.540","7.540","0.05%"
"02-01-2007","7.536","7.536","7.536","7.536","-1.09%"
"29-12-2006","7.619","7.619","7.619","7.619","-0.14%"
"28-12-2006","7.630","7.630","7.630","7.630","0.12%"
"27-12-2006","7.621","7.621","7.621","7.621","-0.05%"
"26-12-2006","7.625","7.625","7.625","7.625","0.32%"
"22-12-2006","7.601","7.601","7.601","7.601","-0.03%"
"21-12-2006","7.603","7.603","7.603","7.603","0.22%"
"20-12-2006","7.586","7.586","7.586","7.586","0.04%"
"19-12-2006","7.583","7.583","7.583","7.583","-0.39%"
"18-12-2006","7.613","7.613","7.613","7.613","-0.37%"
"15-12-2006","7.641","7.641","7.641","7.641","-0.55%"
"14-12-2006","7.683","7.683","7.683","7.683","0.80%"
"13-12-2006","7.622","7.622","7.622","7.622","-0.29%"
"12-12-2006","7.644","7.644","7.644","7.644","1.41%"
"11-12-2006","7.538","7.538","7.538","7.538","2.00%"
"08-12-2006","7.390","7.390","7.390","7.390","-0.04%"
"07-12-2006","7.393","7.393","7.393","7.393","0.04%"
"06-12-2006","7.390","7.390","7.390","7.390","0.15%"
"05-12-2006","7.379","7.379","7.379","7.379","-0.03%"
"04-12-2006","7.381","7.381","7.381","7.381","-0.61%"
"01-12-2006","7.426","7.426","7.426","7.426","0.03%"
"30-11-2006","7.424","7.424","7.424","7.424","0.23%"
"29-11-2006","7.407","7.407","7.407","7.407","0.41%"
"28-11-2006","7.377","7.377","7.377","7.377","-0.08%"
"27-11-2006","7.383","7.383","7.383","7.383","-0.65%"
"24-11-2006","7.431","7.431","7.431","7.431","-0.34%"
"23-11-2006","7.456","7.456","7.456","7.456","-0.15%"
"22-11-2006","7.467","7.467","7.467","7.467","-0.04%"
"21-11-2006","7.470","7.470","7.470","7.470","-0.17%"
"20-11-2006","7.483","7.483","7.483","7.483","-0.62%"
"17-11-2006","7.530","7.530","7.530","7.530","-0.12%"
"16-11-2006","7.539","7.539","7.539","7.539","0.07%"
"15-11-2006","7.534","7.534","7.534","7.534","-0.34%"
"14-11-2006","7.560","7.560","7.560","7.560","-0.32%"
"13-11-2006","7.584","7.584","7.584","7.584","-0.26%"
"10-11-2006","7.604","7.604","7.604","7.604","-0.09%"
"09-11-2006","7.611","7.611","7.611","7.611","0.29%"
"08-11-2006","7.589","7.589","7.589","7.589","-0.37%"
"07-11-2006","7.617","7.617","7.617","7.617","-0.57%"
"06-11-2006","7.661","7.661","7.661","7.661","0.25%"
"03-11-2006","7.642","7.642","7.642","7.642","0.55%"
"02-11-2006","7.600","7.600","7.600","7.600","-0.17%"
"01-11-2006","7.613","7.613","7.613","7.613","-0.16%"
"31-10-2006","7.625","7.625","7.625","7.625","0.13%"
"30-10-2006","7.615","7.615","7.615","7.615","0.11%"
"27-10-2006","7.607","7.607","7.607","7.607","-0.38%"
"26-10-2006","7.636","7.636","7.636","7.636","-0.30%"
"23-10-2006","7.659","7.659","7.659","7.659","0.07%"
"20-10-2006","7.654","7.654","7.654","7.654","-0.27%"
"19-10-2006","7.675","7.675","7.675","7.675","-0.12%"
"18-10-2006","7.684","7.684","7.684","7.684","0.01%"
"17-10-2006","7.683","7.683","7.683","7.683","0.08%"
"16-10-2006","7.677","7.677","7.677","7.677","0.79%"
"13-10-2006","7.617","7.617","7.617","7.617","0.03%"
"12-10-2006","7.615","7.615","7.615","7.615","-0.30%"
"11-10-2006","7.638","7.638","7.638","7.638","0.34%"
"10-10-2006","7.612","7.612","7.612","7.612","-0.39%"
"09-10-2006","7.642","7.642","7.642","7.642","0.61%"
"06-10-2006","7.596","7.596","7.596","7.596","0.08%"
"05-10-2006","7.590","7.590","7.590","7.590","0.04%"
"04-10-2006","7.587","7.587","7.587","7.587","-0.34%"
"03-10-2006","7.613","7.613","7.613","7.613","-0.38%"
"29-09-2006","7.642","7.642","7.642","7.642","0.24%"
"28-09-2006","7.624","7.624","7.624","7.624","0.42%"
"27-09-2006","7.592","7.592","7.592","7.592","0.40%"
"26-09-2006","7.562","7.562","7.562","7.562","-0.83%"
"25-09-2006","7.625","7.625","7.625","7.625","0.08%"
"22-09-2006","7.619","7.619","7.619","7.619","-0.79%"
"21-09-2006","7.680","7.680","7.680","7.680","0.80%"
"20-09-2006","7.619","7.619","7.619","7.619","-1.47%"
"19-09-2006","7.733","7.733","7.733","7.733","-0.68%"
"18-09-2006","7.786","7.786","7.786","7.786","-0.55%"
"15-09-2006","7.829","7.829","7.829","7.829","0.27%"
"14-09-2006","7.808","7.808","7.808","7.808","0.90%"
"13-09-2006","7.738","7.738","7.738","7.738","-0.42%"
"12-09-2006","7.771","7.771","7.771","7.771","0.83%"
"11-09-2006","7.707","7.707","7.707","7.707","0.03%"
"08-09-2006","7.705","7.705","7.705","7.705","-0.96%"
"07-09-2006","7.780","7.780","7.780","7.780","0.14%"
"06-09-2006","7.769","7.769","7.769","7.769","0.19%"
"05-09-2006","7.754","7.754","7.754","7.754","0.40%"
"04-09-2006","7.723","7.723","7.723","7.723","-1.96%"
"01-09-2006","7.877","7.877","7.877","7.877","-0.18%"
"31-08-2006","7.891","7.891","7.891","7.891","-0.53%"
"30-08-2006","7.933","7.933","7.933","7.933","-0.16%"
"29-08-2006","7.946","7.946","7.946","7.946","-0.05%"
"28-08-2006","7.950","7.950","7.950","7.950","-0.38%"
"25-08-2006","7.980","7.980","7.980","7.980","0.64%"
"24-08-2006","7.929","7.929","7.929","7.929","-0.89%"
"23-08-2006","8.000","8.000","8.000","8.000","-0.34%"
"22-08-2006","8.027","8.027","8.027","8.027","-0.10%"
"21-08-2006","8.035","8.035","8.035","8.035","0.20%"
"18-08-2006","8.019","8.019","8.019","8.019","-0.10%"
"17-08-2006","8.027","8.027","8.027","8.027","-0.82%"
"16-08-2006","8.093","8.093","8.093","8.093","-0.57%"
"14-08-2006","8.139","8.139","8.139","8.139","0.22%"
"11-08-2006","8.121","8.121","8.121","8.121","0.42%"
"10-08-2006","8.087","8.087","8.087","8.087","-0.41%"
"09-08-2006","8.120","8.120","8.120","8.120","-1.73%"
"08-08-2006","8.263","8.263","8.263","8.263","0.10%"
"07-08-2006","8.255","8.255","8.255","8.255","-0.39%"
"04-08-2006","8.287","8.287","8.287","8.287","-0.04%"
"03-08-2006","8.290","8.290","8.290","8.290","0.00%"
"02-08-2006","8.290","8.290","8.290","8.290","0.00%"
"01-08-2006","8.290","8.290","8.290","8.290","0.63%"
"31-07-2006","8.238","8.238","8.238","8.238","-0.15%"
"28-07-2006","8.250","8.250","8.250","8.250","0.35%"
"27-07-2006","8.221","8.221","8.221","8.221","-0.22%"
"26-07-2006","8.239","8.239","8.239","8.239","0.16%"
"25-07-2006","8.226","8.226","8.226","8.226","0.09%"
"24-07-2006","8.219","8.219","8.219","8.219","-0.28%"
"21-07-2006","8.242","8.242","8.242","8.242","-0.72%"
"20-07-2006","8.302","8.302","8.302","8.302","-0.46%"
"19-07-2006","8.340","8.340","8.340","8.340","-0.39%"
"18-07-2006","8.373","8.373","8.373","8.373","0.02%"
"17-07-2006","8.371","8.371","8.371","8.371","0.32%"
"14-07-2006","8.344","8.344","8.344","8.344","-0.13%"
"13-07-2006","8.355","8.355","8.355","8.355","-0.25%"
"12-07-2006","8.376","8.376","8.376","8.376","1.01%"
"11-07-2006","8.292","8.292","8.292","8.292","0.00%"
"10-07-2006","8.292","8.292","8.292","8.292","0.96%"
"07-07-2006","8.213","8.213","8.213","8.213","0.38%"
"06-07-2006","8.182","8.182","8.182","8.182","0.28%"
"05-07-2006","8.159","8.159","8.159","8.159","0.00%"
"04-07-2006","8.159","8.159","8.159","8.159","0.10%"
"03-07-2006","8.151","8.151","8.151","8.151","0.00%"
"30-06-2006","8.151","8.151","8.151","8.151","0.28%"
"29-06-2006","8.128","8.128","8.128","8.128","0.10%"
"28-06-2006","8.120","8.120","8.120","8.120","-0.18%"
"27-06-2006","8.135","8.135","8.135","8.135","0.15%"
"26-06-2006","8.123","8.123","8.123","8.123","0.42%"
"23-06-2006","8.089","8.089","8.089","8.089","1.20%"
"22-06-2006","7.993","7.993","7.993","7.993","1.01%"
"21-06-2006","7.913","7.913","7.913","7.913","0.00%"
"20-06-2006","7.913","7.913","7.913","7.913","0.08%"
"19-06-2006","7.907","7.907","7.907","7.907","1.33%"
"16-06-2006","7.803","7.803","7.803","7.803","0.04%"
"15-06-2006","7.800","7.800","7.800","7.800","0.08%"
"14-06-2006","7.794","7.794","7.794","7.794","-0.23%"
"13-06-2006","7.812","7.812","7.812","7.812","0.12%"
"12-06-2006","7.803","7.803","7.803","7.803","0.15%"
"09-06-2006","7.791","7.791","7.791","7.791","1.54%"
"08-06-2006","7.673","7.673","7.673","7.673","0.07%"
"07-06-2006","7.668","7.668","7.668","7.668","0.37%"
"06-06-2006","7.640","7.640","7.640","7.640","-0.16%"
"05-06-2006","7.652","7.652","7.652","7.652","-0.25%"
"02-06-2006","7.671","7.671","7.671","7.671","-0.07%"
"01-06-2006","7.676","7.676","7.676","7.676","0.22%"
"31-05-2006","7.659","7.659","7.659","7.659","0.05%"
"30-05-2006","7.655","7.655","7.655","7.655","0.14%"
"29-05-2006","7.644","7.644","7.644","7.644","0.43%"
"26-05-2006","7.611","7.611","7.611","7.611","0.05%"
"25-05-2006","7.607","7.607","7.607","7.607","0.00%"
"24-05-2006","7.607","7.607","7.607","7.607","0.17%"
"23-05-2006","7.594","7.594","7.594","7.594","-0.04%"
"22-05-2006","7.597","7.597","7.597","7.597","-0.20%"
"19-05-2006","7.612","7.612","7.612","7.612","-0.18%"
"18-05-2006","7.626","7.626","7.626","7.626","0.55%"
